class,kind,selector,address,size,basic_blocks,symbol
WCLGHomeGroups,-,displayGroupAtIndex:,0x35c9fc,544,23,method.WCLGHomeGroups.displayGroupAtIndex:
WCLGHomeGroups,-,currentGroupID,0x35cc1c,748,20,method.WCLGHomeGroups.currentGroupID
WCLGHomeGroups,-,setCurrentGroupID:,0x35cf08,1916,48,method.WCLGHomeGroups.setCurrentGroupID:
WCLGHomeGroups,-,currentDisplayIndex,0x35d684,760,24,method.WCLGHomeGroups.currentDisplayIndex
WCLGHomeGroups,-,currentGroup,0x35d97c,188,6,method.WCLGHomeGroups.currentGroup
WCLGHomeGroups,-,selectDisplayIndex:,0x35da38,424,17,method.WCLGHomeGroups.selectDisplayIndex:
WCLGHomeGroups,-,collapsed,0x35dbe0,736,29,method.WCLGHomeGroups.collapsed
WCLGHomeGroups,-,expandedDisplayIndex,0x35dec0,344,14,method.WCLGHomeGroups.expandedDisplayIndex
WCLGHomeGroups,-,toggleExpandDisplayIndex:,0x35e018,2008,61,method.WCLGHomeGroups.toggleExpandDisplayIndex:
WCLGHomeGroups,-,normalizeCurrentSelection,0x35e7f0,1196,41,method.WCLGHomeGroups.normalizeCurrentSelection
WCLGHomeGroups,-,addGroupWithTitle:,0x35ec9c,748,20,method.WCLGHomeGroups.addGroupWithTitle:
WCLGHomeGroups,-,removeGroupID:,0x35ef88,2172,81,method.WCLGHomeGroups.removeGroupID:
WCLGHomeGroups,-,renameGroupID:toTitle:,0x35f804,3220,106,method.WCLGHomeGroups.renameGroupID:toTitle:
WCLGHomeGroups,-,setMembers:forGroupID:,0x360498,4496,171,method.WCLGHomeGroups.setMembers:forGroupID:
WCLGHomeGroups,-,customGroupWithRule:,0x361628,1628,62,method.WCLGHomeGroups.customGroupWithRule:
WCLGHomeGroups,-,restoreDefaultGroupOfRule:,0x361c84,1696,48,method.WCLGHomeGroups.restoreDefaultGroupOfRule:
WCLGHomeGroups,-,moveCustomGroupFromIndex:toIndex:,0x362324,764,27,method.WCLGHomeGroups.moveCustomGroupFromIndex:toIndex:
WCLGHomeGroups,-,moveDisplayGroupFromIndex:toIndex:,0x362620,2172,75,method.WCLGHomeGroups.moveDisplayGroupFromIndex:toIndex:
WCLGHomeGroups,-,currentGroupShouldShowSessionUsername:,0x362e9c,152,6,method.WCLGHomeGroups.currentGroupShouldShowSessionUsername:
WCLGHomeGroups,-,groupAtDisplayIndex:shouldShowSessionUsername:,0x362f34,168,6,method.WCLGHomeGroups.groupAtDisplayIndex:shouldShowSessionUsername:
WCLGHomeGroups,-,currentGroupShouldShowSessionUsername:cellData:,0x362fdc,216,6,method.WCLGHomeGroups.currentGroupShouldShowSessionUsername:cellData:
WCLGHomeGroups,-,groupAtDisplayIndex:shouldShowSessionUsername:cellData:,0x3630b4,1400,53,method.WCLGHomeGroups.groupAtDisplayIndex:shouldShowSessionUsername:cellData:
WCLGHomeGroups,-,recomputeAtomicMirrorLocked:,0x36362c,1888,67,method.WCLGHomeGroups.recomputeAtomicMirrorLocked:
WCLGHomeGroups,-,refresh,0x363d8c,168,6,method.WCLGHomeGroups.refresh
WCLGHomeGroups,-,beginQuietGroupSwitch,0x363e34,108,6,method.WCLGHomeGroups.beginQuietGroupSwitch
WCLGHomeGroups,-,endQuietGroupSwitch,0x363ea0,260,14,method.WCLGHomeGroups.endQuietGroupSwitch
WCLGHomeGroups,-,notifyChanged,0x363fa4,888,38,method.WCLGHomeGroups.notifyChanged
WCLGHomeGroupsControllerState,-,fullscreenRowsBusy,0x365b80,8,1,method.WCLGHomeGroupsControllerState.fullscreenRowsBusy
WCLGHomeGroupsControllerState,-,setFullscreenRowsBusy:,0x365b88,8,1,method.WCLGHomeGroupsControllerState.setFullscreenRowsBusy:
WCLGHomeGroupsControllerState,-,fullscreenCapsulePositionPending,0x365b90,8,1,method.WCLGHomeGroupsControllerState.fullscreenCapsulePositionPending
WCLGHomeGroupsControllerState,-,setFullscreenCapsulePositionPending:,0x365b98,8,1,method.WCLGHomeGroupsControllerState.setFullscreenCapsulePositionPending:
WCLGHomeGroupsControllerState,-,fullscreenCapsulePositionScheduled,0x365ba0,8,1,method.WCLGHomeGroupsControllerState.fullscreenCapsulePositionScheduled
WCLGHomeGroupsControllerState,-,setFullscreenCapsulePositionScheduled:,0x365ba8,8,1,method.WCLGHomeGroupsControllerState.setFullscreenCapsulePositionScheduled:
WCLGHomeGroupsControllerState,-,fullscreenCapsulePositionScheduledEpoch,0x365bb0,8,1,method.WCLGHomeGroupsControllerState.fullscreenCapsulePositionScheduledEpoch
WCLGHomeGroupsControllerState,-,setFullscreenCapsulePositionScheduledEpoch:,0x365bb8,8,1,method.WCLGHomeGroupsControllerState.setFullscreenCapsulePositionScheduledEpoch:
WCLGHomeGroupsControllerState,-,fullscreenCapsulePositionAttemptCount,0x365bc0,8,1,method.WCLGHomeGroupsControllerState.fullscreenCapsulePositionAttemptCount
WCLGHomeGroupsControllerState,-,setFullscreenCapsulePositionAttemptCount:,0x365bc8,8,1,method.WCLGHomeGroupsControllerState.setFullscreenCapsulePositionAttemptCount:
WCLGHomeGroupsControllerState,-,fullscreenCapsulePositionTargetToken,0x365bd0,8,1,method.WCLGHomeGroupsControllerState.fullscreenCapsulePositionTargetToken
WCLGHomeGroupsControllerState,-,setFullscreenCapsulePositionTargetToken:,0x365bd8,8,1,method.WCLGHomeGroupsControllerState.setFullscreenCapsulePositionTargetToken:
WCLGHomeGroupsControllerState,-,fullscreenCapsulePositionEpoch,0x365be0,8,1,method.WCLGHomeGroupsControllerState.fullscreenCapsulePositionEpoch
WCLGHomeGroupsControllerState,-,setFullscreenCapsulePositionEpoch:,0x365be8,8,1,method.WCLGHomeGroupsControllerState.setFullscreenCapsulePositionEpoch:
WCLGHomeGroupsChrome,-,homeGroupBar:didToggleDisplayIndex:,0x3691e8,64,1,sym.func.003691e8
WCLGHomeGroupsChrome,-,homeGroupBar:didRequestManageDisplayIndex:sourceView:,0x369228,3424,28,method.WCLGHomeGroupsChrome.homeGroupBar:didRequestManageDisplayIndex:sourceView:
WCLGHomeGroupsChrome,-,homeGroupBarDidRequestCreateGroup:,0x369f88,56,1,method.WCLGHomeGroupsChrome.homeGroupBarDidRequestCreateGroup:
WCLGHomeGroupsChrome,-,controller,0x36a304,24,1,method.WCLGHomeGroupsChrome.controller
WCLGHomeGroupsChrome,-,setController:,0x36a31c,12,1,method.WCLGHomeGroupsChrome.setController:
WCLGHomeGroupsChrome,-,homeGroupBar:didToggleDisplayIndex:,0x468c88,0,0,
WCLGHomeGroupsGestureTarget,-,gestureRecognizerShouldBegin:,0x36f244,4,1,method.WCLGHomeGroupsGestureTarget.gestureRecognizerShouldBegin:
WCLGHomeGroupsGestureTarget,-,gestureRecognizer:shouldRecognizeSimultaneouslyWithGestureRecognizer:,0x36f248,8,1,method.WCLGHomeGroupsGestureTarget.gestureRecognizer:shouldRecognizeSimultaneouslyWithGestureRecognizer:
WCLGHomeGroupsGestureTarget,-,wclgHandleLongPress:,0x36f250,4344,59,method.WCLGHomeGroupsGestureTarget.wclgHandleLongPress:
WCLGHomeSwipeBlockerPan,-,canPreventGestureRecognizer:,0x370a08,8,1,method.WCLGHomeSwipeBlockerPan.canPreventGestureRecognizer:
WCLGHomeSwipeBlockerPan,-,canBePreventedByGestureRecognizer:,0x370a10,8,1,method.WCLGHomeSwipeBlockerPan.canBePreventedByGestureRecognizer:
WCLGHomeSwipeBlockerDelegate,-,gestureRecognizer:shouldReceiveTouch:,0x370a18,320,12,method.WCLGHomeSwipeBlockerDelegate.gestureRecognizer:shouldReceiveTouch:
WCLGHomeSwipeBlockerDelegate,-,gestureRecognizerShouldBegin:,0x370b58,432,16,method.WCLGHomeSwipeBlockerDelegate.gestureRecognizerShouldBegin:
WCLGHomeSwipeBlockerDelegate,-,gestureRecognizer:shouldRecognizeSimultaneouslyWithGestureRecognizer:,0x37120c,344,8,method.WCLGHomeSwipeBlockerDelegate.gestureRecognizer:shouldRecognizeSimultaneouslyWithGestureRecognizer:
WCLGHomeSwipeBlockerTarget,+,shared,0x3713cc,48,3,method.class.WCLGHomeSwipeBlockerTarget.shared
WCLGHomeSwipeBlockerTarget,-,handlePan:,0x371430,4,1,method.WCLGHomeSwipeBlockerTarget.handlePan:
WCLGHomeStripSwipeTarget,+,shared,0x3715ec,48,3,method.class.WCLGHomeStripSwipeTarget.shared
WCLGHomeStripSwipeTarget,-,handleSwipe:,0x371650,500,15,method.WCLGHomeStripSwipeTarget.handleSwipe:
WCLGHomeStripSwipeTarget,-,gestureRecognizer:shouldRecognizeSimultaneouslyWithGestureRecognizer:,0x371844,8,1,method.WCLGHomeStripSwipeTarget.gestureRecognizer:shouldRecognizeSimultaneouslyWithGestureRecognizer:
WCLGHomeStripSwipeTarget,-,gestureRecognizer:shouldReceiveTouch:,0x37184c,336,15,method.WCLGHomeStripSwipeTarget.gestureRecognizer:shouldReceiveTouch:
WCLGHomePinnedController,-,refreshUI,0x380ca4,4,1,method.WCLGHomePinnedController.refreshUI
WCLGHomePinnedController,-,onSlotTap:,0x380ca8,96,1,method.WCLGHomePinnedController.onSlotTap:
WCLGHomePinnedController,-,onSlotLongPress:,0x380d08,212,5,method.WCLGHomePinnedController.onSlotLongPress:
WCLGHomePinnedController,-,presentActionsForUser:fromController:,0x3810e4,2384,10,method.WCLGHomePinnedController.presentActionsForUser:fromController:
WCLGHomePinnedController,-,replaceFriend:fromController:,0x381c44,452,5,method.WCLGHomePinnedController.replaceFriend:fromController:
WCLGHomePinnedController,-,replaceAvatar:fromController:,0x382228,228,4,method.WCLGHomePinnedController.replaceAvatar:fromController:
WCLGHomePinnedController,-,removeUser:,0x38230c,240,3,method.WCLGHomePinnedController.removeUser:
WCLGHomePinnedController,-,addContactFromController:onChange:,0x3823fc,472,6,method.WCLGHomePinnedController.addContactFromController:onChange:
WCLGHomePinnedController,-,presentMaskPickerFromController:,0x382724,2452,11,method.WCLGHomePinnedController.presentMaskPickerFromController:
WCLGHomePinnedController,-,pickMaskForDark:fromController:,0x3831d4,276,4,method.WCLGHomePinnedController.pickMaskForDark:fromController:
WCLGHomePinnedController,-,imagePickerController:didFinishPickingMediaWithInfo:,0x3832e8,488,4,method.WCLGHomePinnedController.imagePickerController:didFinishPickingMediaWithInfo:
WCLGHomePinnedController,-,imagePickerControllerDidCancel:,0x38357c,120,1,method.WCLGHomePinnedController.imagePickerControllerDidCancel:
WCLGHomePinnedController,-,pendingAvatarUser,0x3835f4,8,1,method.WCLGHomePinnedController.pendingAvatarUser
WCLGHomePinnedController,-,setPendingAvatarUser:,0x3835fc,8,1,method.WCLGHomePinnedController.setPendingAvatarUser:
WCLGHomePinnedController,-,pendingMaskDark,0x383604,8,1,method.WCLGHomePinnedController.pendingMaskDark
WCLGHomePinnedController,-,setPendingMaskDark:,0x38360c,12,1,method.WCLGHomePinnedController.setPendingMaskDark:
WCLGHomePinnedPanelView,+,rowDefinitions,0x3874dc,9100,5,method.class.WCLGHomePinnedPanelView.rowDefinitions
WCLGHomePinnedPanelView,-,initForWindow:,0x389868,1080,5,method.WCLGHomePinnedPanelView.initForWindow:
WCLGHomePinnedPanelView,-,primaryTextColor,0x389ca0,92,4,method.WCLGHomePinnedPanelView.primaryTextColor
WCLGHomePinnedPanelView,-,secondaryTextColor,0x389cfc,92,4,method.WCLGHomePinnedPanelView.secondaryTextColor
WCLGHomePinnedPanelView,-,separatorColor,0x389d58,92,4,method.WCLGHomePinnedPanelView.separatorColor
WCLGHomePinnedPanelView,-,buildBackground,0x389db4,616,4,method.WCLGHomePinnedPanelView.buildBackground
WCLGHomePinnedPanelView,-,buildHeader,0x38a01c,1768,9,method.WCLGHomePinnedPanelView.buildHeader
WCLGHomePinnedPanelView,-,buildScrollContent:,0x38a704,1224,18,method.WCLGHomePinnedPanelView.buildScrollContent:
WCLGHomePinnedPanelView,-,makePlainRowAtIndex:title:lastRow:,0x38abcc,272,1,method.WCLGHomePinnedPanelView.makePlainRowAtIndex:title:lastRow:
WCLGHomePinnedPanelView,-,makeTappableRowAtIndex:title:lastRow:,0x38acdc,832,3,method.WCLGHomePinnedPanelView.makeTappableRowAtIndex:title:lastRow:
WCLGHomePinnedPanelView,-,addLabel:separator:toRow:interactive:,0x38b01c,548,3,method.WCLGHomePinnedPanelView.addLabel:separator:toRow:interactive:
WCLGHomePinnedPanelView,-,placeAccessory:inRow:,0x38b240,240,3,method.WCLGHomePinnedPanelView.placeAccessory:inRow:
WCLGHomePinnedPanelView,-,switchOnFor:,0x38b330,548,11,method.WCLGHomePinnedPanelView.switchOnFor:
WCLGHomePinnedPanelView,-,addSwitchToRow:def:index:,0x38b554,348,3,method.WCLGHomePinnedPanelView.addSwitchToRow:def:index:
WCLGHomePinnedPanelView,-,addSegmentToRow:def:index:,0x38b6b0,420,3,method.WCLGHomePinnedPanelView.addSegmentToRow:def:index:
WCLGHomePinnedPanelView,-,addStepperToRow:def:index:,0x38b854,1608,3,method.WCLGHomePinnedPanelView.addStepperToRow:def:index:
WCLGHomePinnedPanelView,-,addColorAccessoryToRow:index:,0x38c1c8,472,1,method.WCLGHomePinnedPanelView.addColorAccessoryToRow:index:
WCLGHomePinnedPanelView,-,addActionAccessoryToRow:,0x38c3a0,4,1,method.WCLGHomePinnedPanelView.addActionAccessoryToRow:
WCLGHomePinnedPanelView,-,refreshBadgeSwatch,0x38c3a4,288,10,method.WCLGHomePinnedPanelView.refreshBadgeSwatch
WCLGHomePinnedPanelView,-,closeTapped,0x38c4c4,4,1,method.WCLGHomePinnedPanelView.closeTapped
WCLGHomePinnedPanelView,-,switchChanged:,0x38c5f4,1072,14,method.WCLGHomePinnedPanelView.switchChanged:
WCLGHomePinnedPanelView,-,segmentChanged:,0x38cbd0,156,1,method.WCLGHomePinnedPanelView.segmentChanged:
WCLGHomePinnedPanelView,-,stepperChanged:,0x38cc6c,940,12,method.WCLGHomePinnedPanelView.stepperChanged:
WCLGHomePinnedPanelView,-,rowTapped:,0x38d018,808,12,method.WCLGHomePinnedPanelView.rowTapped:
WCLGHomePinnedPanelView,-,badgeColorTapped,0x38d340,604,5,method.WCLGHomePinnedPanelView.badgeColorTapped
WCLGHomePinnedPanelView,-,dismissTopModal,0x38d708,64,1,method.WCLGHomePinnedPanelView.dismissTopModal
WCLGHomePinnedPanelView,-,handlePan:,0x38d748,312,5,method.WCLGHomePinnedPanelView.handlePan:
WCLGHomePinnedPanelView,-,clampedCenter:inBounds:,0x38d880,200,1,method.WCLGHomePinnedPanelView.clampedCenter:inBounds:
WCLGHomePinnedPanelView,-,gestureRecognizer:shouldReceiveTouch:,0x38d948,108,1,method.WCLGHomePinnedPanelView.gestureRecognizer:shouldReceiveTouch:
WCLGHomePinnedPanelView,-,panelBG,0x38d9b4,16,1,method.WCLGHomePinnedPanelView.panelBG
WCLGHomePinnedPanelView,-,setPanelBG:,0x38d9c4,20,1,method.WCLGHomePinnedPanelView.setPanelBG:
WCLGHomePinnedPanelView,-,scrollView,0x38d9d8,16,1,method.WCLGHomePinnedPanelView.scrollView
WCLGHomePinnedPanelView,-,setScrollView:,0x38d9e8,20,1,method.WCLGHomePinnedPanelView.setScrollView:
WCLGHomePinnedPanelView,-,rows,0x38d9fc,16,1,method.WCLGHomePinnedPanelView.rows
WCLGHomePinnedPanelView,-,setRows:,0x38da0c,20,1,method.WCLGHomePinnedPanelView.setRows:
WCLGHomePinnedPanelView,-,valueLabels,0x38da20,16,1,method.WCLGHomePinnedPanelView.valueLabels
WCLGHomePinnedPanelView,-,setValueLabels:,0x38da30,20,1,method.WCLGHomePinnedPanelView.setValueLabels:
WCLGHomePinnedPanelView,-,badgeSwatch,0x38da44,16,1,method.WCLGHomePinnedPanelView.badgeSwatch
WCLGHomePinnedPanelView,-,setBadgeSwatch:,0x38da54,20,1,method.WCLGHomePinnedPanelView.setBadgeSwatch:
WCLGHomePinnedPanelView,-,dragStartCenter,0x38da68,20,1,method.WCLGHomePinnedPanelView.dragStartCenter
WCLGHomePinnedPanelView,-,setDragStartCenter:,0x38da7c,20,1,method.WCLGHomePinnedPanelView.setDragStartCenter:
WCLGHomePinnedPanelView,-,darkMode,0x38da90,16,1,method.WCLGHomePinnedPanelView.darkMode
WCLGHomePinnedPanelView,-,setDarkMode:,0x38daa0,16,1,method.WCLGHomePinnedPanelView.setDarkMode:
WCLGHomeTextHeaderWrapperView,-,layoutSubviews,0x38e354,1080,35,method.WCLGHomeTextHeaderWrapperView.layoutSubviews
WCLGHomeTextHeaderWrapperView,-,hitTest:withEvent:,0x38e78c,728,23,method.WCLGHomeTextHeaderWrapperView.hitTest:withEvent:
WCLGHomeTextCardLongPressTarget,+,shared,0x39076c,48,3,method.class.WCLGHomeTextCardLongPressTarget.shared
WCLGHomeTextCardLongPressTarget,-,onLongPress:,0x3907c8,52,3,method.WCLGHomeTextCardLongPressTarget.onLongPress:
WCLGKeyboardObserver,+,sharedObserver,0x3a9c18,116,3,method.class.WCLGKeyboardObserver.sharedObserver
WCLGKeyboardObserver,-,updateFromNote:visibleHint:,0x3a9cb4,1160,28,method.WCLGKeyboardObserver.updateFromNote:visibleHint:
WCLGKeyboardObserver,-,keyboardWillShow:,0x3aa13c,16,1,method.WCLGKeyboardObserver.keyboardWillShow:
WCLGKeyboardObserver,-,keyboardWillHide:,0x3aa14c,16,1,method.WCLGKeyboardObserver.keyboardWillHide:
WCLGKeyboardObserver,-,keyboardDidShow:,0x3aa15c,16,1,method.WCLGKeyboardObserver.keyboardDidShow:
WCLGKeyboardObserver,-,keyboardDidHide:,0x3aa16c,16,1,method.WCLGKeyboardObserver.keyboardDidHide:
WCLGKeyboardObserver,-,keyboardWillChangeFrame:,0x3aa17c,24,1,method.WCLGKeyboardObserver.keyboardWillChangeFrame:
WCLGKeyboardObserver,-,keyboardDidChangeFrame:,0x3aa194,24,1,method.WCLGKeyboardObserver.keyboardDidChangeFrame:
WCLGForegroundReaffirm,+,sharedInstance,0x3aa548,116,3,method.class.WCLGForegroundReaffirm.sharedInstance
WCLGForegroundReaffirm,-,appDidBecomeActive:,0x3aa5e4,832,12,method.WCLGForegroundReaffirm.appDidBecomeActive:
WCLGSearchActionTarget,+,sharedTarget,0x3b5bcc,268,10,method.class.WCLGSearchActionTarget.sharedTarget
WCLGSearchActionTarget,-,searchTapped:,0x3b5e60,208,8,method.WCLGSearchActionTarget.searchTapped:
WCLGSearchTabBarOverlay,-,initWithTabBar:,0x3c30ec,408,3,method.WCLGSearchTabBarOverlay.initWithTabBar:
WCLGSearchTabBarOverlay,-,isDarkMode,0x3c3284,80,1,method.WCLGSearchTabBarOverlay.isDarkMode
WCLGSearchTabBarOverlay,-,glassView,0x3c32d4,712,10,method.WCLGSearchTabBarOverlay.glassView
WCLGSearchTabBarOverlay,-,styleGlassControl:glass:,0x3c359c,936,4,method.WCLGSearchTabBarOverlay.styleGlassControl:glass:
WCLGSearchTabBarOverlay,-,searchIcon,0x3c3944,624,9,method.WCLGSearchTabBarOverlay.searchIcon
WCLGSearchTabBarOverlay,-,badgeRedColor,0x3c3bb4,472,13,method.WCLGSearchTabBarOverlay.badgeRedColor
WCLGSearchTabBarOverlay,-,applyBadge:dotView:label:,0x3c3d8c,1044,17,method.WCLGSearchTabBarOverlay.applyBadge:dotView:label:
WCLGSearchTabBarOverlay,-,applyModeBadgeFromItem:fallbackBadge:,0x3c41a0,156,1,method.WCLGSearchTabBarOverlay.applyModeBadgeFromItem:fallbackBadge:
WCLGSearchTabBarOverlay,-,badgeLabelWidthForText:height:,0x3c423c,408,5,method.WCLGSearchTabBarOverlay.badgeLabelWidthForText:height:
WCLGSearchTabBarOverlay,-,lightFeedback,0x3c43d4,72,1,method.WCLGSearchTabBarOverlay.lightFeedback
WCLGSearchTabBarOverlay,-,selectionFeedback,0x3c441c,56,1,method.WCLGSearchTabBarOverlay.selectionFeedback
WCLGSearchTabBarOverlay,-,resetControlInteractionState,0x3c4454,612,1,method.WCLGSearchTabBarOverlay.resetControlInteractionState
WCLGSearchTabBarOverlay,-,applySystemGlassButtonConfigurationsWithSizeMode:primary:secondary:,0x3c46b8,2168,15,method.WCLGSearchTabBarOverlay.applySystemGlassButtonConfigurationsWithSizeMode:primary:secondary:
WCLGSearchTabBarOverlay,-,buildSubviews,0x3c592c,5580,3,method.WCLGSearchTabBarOverlay.buildSubviews
WCLGSearchTabBarOverlay,-,pointInside:withEvent:,0x3c6ef8,416,8,method.WCLGSearchTabBarOverlay.pointInside:withEvent:
WCLGSearchTabBarOverlay,-,hitTest:withEvent:,0x3c7098,644,15,method.WCLGSearchTabBarOverlay.hitTest:withEvent:
WCLGSearchTabBarOverlay,-,currentIndex,0x3c731c,1716,40,method.WCLGSearchTabBarOverlay.currentIndex
WCLGSearchTabBarOverlay,-,nativeIndexForMenuRow:count:,0x3c7b20,36,1,method.WCLGSearchTabBarOverlay.nativeIndexForMenuRow:count:
WCLGSearchTabBarOverlay,-,refreshWithItems:,0x3c7b44,3076,34,method.WCLGSearchTabBarOverlay.refreshWithItems:
WCLGSearchTabBarOverlay,-,layoutSubviews,0x3c9354,9560,51,method.WCLGSearchTabBarOverlay.layoutSubviews
WCLGSearchTabBarOverlay,-,optionPressBegan:,0x3cbd44,76,1,method.WCLGSearchTabBarOverlay.optionPressBegan:
WCLGSearchTabBarOverlay,-,optionPressEnded:,0x3cbd90,56,1,method.WCLGSearchTabBarOverlay.optionPressEnded:
WCLGSearchTabBarOverlay,-,setMenuVisible:animated:,0x3cbdc8,848,14,method.WCLGSearchTabBarOverlay.setMenuVisible:animated:
WCLGSearchTabBarOverlay,-,setOverlayDisplayed:animated:interactive:,0x3cc25c,844,19,method.WCLGSearchTabBarOverlay.setOverlayDisplayed:animated:interactive:
WCLGSearchTabBarOverlay,-,setOverlayDisplayed:animated:,0x3cc60c,16,1,method.WCLGSearchTabBarOverlay.setOverlayDisplayed:animated:
WCLGSearchTabBarOverlay,-,gestureRecognizerShouldBegin:,0x3cc61c,164,4,method.WCLGSearchTabBarOverlay.gestureRecognizerShouldBegin:
WCLGSearchTabBarOverlay,-,modeTapped:,0x3cc6c0,96,1,method.WCLGSearchTabBarOverlay.modeTapped:
WCLGSearchTabBarOverlay,-,modePanned:,0x3cc720,664,22,method.WCLGSearchTabBarOverlay.modePanned:
WCLGSearchTabBarOverlay,-,searchPanned:,0x3cc9b8,664,22,method.WCLGSearchTabBarOverlay.searchPanned:
WCLGSearchTabBarOverlay,-,optionTapped:,0x3ccc50,100,3,method.WCLGSearchTabBarOverlay.optionTapped:
WCLGSearchTabBarOverlay,-,overlayTapped:,0x3cccb4,532,10,method.WCLGSearchTabBarOverlay.overlayTapped:
WCLGSearchTabBarOverlay,-,optionIndexAtPointInMenu:,0x3ccec8,784,16,method.WCLGSearchTabBarOverlay.optionIndexAtPointInMenu:
WCLGSearchTabBarOverlay,-,optionIndexAtGesture:,0x3cd1d8,152,1,method.WCLGSearchTabBarOverlay.optionIndexAtGesture:
WCLGSearchTabBarOverlay,-,optionIndexAtTouch:,0x3cd270,204,1,method.WCLGSearchTabBarOverlay.optionIndexAtTouch:
WCLGSearchTabBarOverlay,-,optionIndexAtOverlayPoint:,0x3cd33c,128,1,method.WCLGSearchTabBarOverlay.optionIndexAtOverlayPoint:
WCLGSearchTabBarOverlay,-,updateOptionHighlights,0x3cd3bc,972,8,method.WCLGSearchTabBarOverlay.updateOptionHighlights
WCLGSearchTabBarOverlay,-,touchesBegan:withEvent:,0x3cd788,416,7,method.WCLGSearchTabBarOverlay.touchesBegan:withEvent:
WCLGSearchTabBarOverlay,-,touchesMoved:withEvent:,0x3cd928,260,4,method.WCLGSearchTabBarOverlay.touchesMoved:withEvent:
WCLGSearchTabBarOverlay,-,touchesEnded:withEvent:,0x3cda2c,392,11,method.WCLGSearchTabBarOverlay.touchesEnded:withEvent:
WCLGSearchTabBarOverlay,-,touchesCancelled:withEvent:,0x3cdbb4,200,4,method.WCLGSearchTabBarOverlay.touchesCancelled:withEvent:
WCLGSearchTabBarOverlay,-,modeLongPressed:,0x3cdc7c,420,13,method.WCLGSearchTabBarOverlay.modeLongPressed:
WCLGSearchTabBarOverlay,-,selectIndex:,0x3cde20,7064,68,method.WCLGSearchTabBarOverlay.selectIndex:
WCLGSearchTabBarOverlay,-,tabBar,0x3cfa1c,32,1,method.WCLGSearchTabBarOverlay.tabBar
WCLGSearchTabBarOverlay,-,setTabBar:,0x3cfa3c,20,1,method.WCLGSearchTabBarOverlay.setTabBar:
WCLGSearchTabBarOverlay,-,items,0x3cfa50,16,1,method.WCLGSearchTabBarOverlay.items
WCLGSearchTabBarOverlay,-,setItems:,0x3cfa60,12,1,method.WCLGSearchTabBarOverlay.setItems:
WCLGSearchTabBarOverlay,-,searchControl,0x3cfa6c,16,1,method.WCLGSearchTabBarOverlay.searchControl
WCLGSearchTabBarOverlay,-,setSearchControl:,0x3cfa7c,20,1,method.WCLGSearchTabBarOverlay.setSearchControl:
WCLGSearchTabBarOverlay,-,searchPanGesture,0x3cfa90,16,1,method.WCLGSearchTabBarOverlay.searchPanGesture
WCLGSearchTabBarOverlay,-,setSearchPanGesture:,0x3cfaa0,20,1,method.WCLGSearchTabBarOverlay.setSearchPanGesture:
WCLGSearchTabBarOverlay,-,searchGlass,0x3cfab4,16,1,method.WCLGSearchTabBarOverlay.searchGlass
